court_number_link,court_number,style_of_cause,nature_of_proceeding,re_link
http://apps.fct-cf.gc.ca/pq/IndexingQueries/infp_moreInfo_e.php?court_no=T-1481-88,T-1481-88,KRIMSON CORP ET AL v. PERSONS UNKNOWN,Intellectual Property - Others [Actions],http://apps.fct-cf.gc.ca/pq/IndexingQueries/infp_RE_info_e.php?court_no=T-1481-88&select_court=T
http://apps.fct-cf.gc.ca/pq/IndexingQueries/infp_moreInfo_e.php?court_no=T-1073-88,T-1073-88,ARTEMIDE LTD ET AL V GRANDLITE DESIGN & MFG CO ET AL,Trade Mark Infringement,http://apps.fct-cf.gc.ca/pq/IndexingQueries/infp_RE_info_e.php?court_no=T-1073-88&select_court=T
http://apps.fct-cf.gc.ca/pq/IndexingQueries/infp_moreInfo_e.php?court_no=T-610-88,T-610-88,SUNKIST GROWERS INC V 153473 CANADA INC ET AL,Trade Mark Infringement,http://apps.fct-cf.gc.ca/pq/IndexingQueries/infp_RE_info_e.php?court_no=T-610-88&select_court=T
http://apps.fct-cf.gc.ca/pq/IndexingQueries/infp_moreInfo_e.php?court_no=T-1735-87,T-1735-87,STACO ENTERPRISES INC ET AL V MIDWAY INDUSTRIES INC,Industrial Design - Correction of Register,http://apps.fct-cf.gc.ca/pq/IndexingQueries/infp_RE_info_e.php?court_no=T-1735-87&select_court=T
http://apps.fct-cf.gc.ca/pq/IndexingQueries/infp_moreInfo_e.php?court_no=T-1558-87,T-1558-87,SUNKIST GROWERS INC v. WAYNE WU ET AL,Trade Mark Infringement,http://apps.fct-cf.gc.ca/pq/IndexingQueries/infp_RE_info_e.php?court_no=T-1558-87&select_court=T
http://apps.fct-cf.gc.ca/pq/IndexingQueries/infp_moreInfo_e.php?court_no=T-2622-86,T-2622-86,LIN TRADING CO LTD V PETER LIN ET AL,Trade Mark Infringement,http://apps.fct-cf.gc.ca/pq/IndexingQueries/infp_RE_info_e.php?court_no=T-2622-86&select_court=T
http://apps.fct-cf.gc.ca/pq/IndexingQueries/infp_moreInfo_e.php?court_no=T-2414-86,T-2414-86,V & R SENSATIONAL MARBLE & FIBERGLASS PRODUCTS LTD V ACADIA PLUMBING SUPPLY,Industrial Design Infringement,http://apps.fct-cf.gc.ca/pq/IndexingQueries/infp_RE_info_e.php?court_no=T-2414-86&select_court=T
http://apps.fct-cf.gc.ca/pq/IndexingQueries/infp_moreInfo_e.php?court_no=T-1848-86,T-1848-86,FETHERSTONHAUGH & CO V REGISTRAR OF TRADE MARKS ET AL,Trade Mark Expungement,http://apps.fct-cf.gc.ca/pq/IndexingQueries/infp_RE_info_e.php?court_no=T-1848-86&select_court=T
http://apps.fct-cf.gc.ca/pq/IndexingQueries/infp_moreInfo_e.php?court_no=T-2448-85,T-2448-85,FETHERSTONHAUGH & CO v. ARBOR RESTAURANTS INC,Trade Mark - Appeal of a decision of the Registrar,http://apps.fct-cf.gc.ca/pq/IndexingQueries/infp_RE_info_e.php?court_no=T-2448-85&select_court=T
http://apps.fct-cf.gc.ca/pq/IndexingQueries/infp_moreInfo_e.php?court_no=T-1660-85,T-1660-85,HYUNDAI AUTO CANADA INC v. FORD MOTOR CO,Trade Mark Expungement,http://apps.fct-cf.gc.ca/pq/IndexingQueries/infp_RE_info_e.php?court_no=T-1660-85&select_court=T
http://apps.fct-cf.gc.ca/pq/IndexingQueries/infp_moreInfo_e.php?court_no=T-1087-85,T-1087-85,ZIPRINT LTD v. ZIPPY PRINT FRANCHISE LTD,Trade Mark Expungement,http://apps.fct-cf.gc.ca/pq/IndexingQueries/infp_RE_info_e.php?court_no=T-1087-85&select_court=T
http://apps.fct-cf.gc.ca/pq/IndexingQueries/infp_moreInfo_e.php?court_no=T-2697-84,T-2697-84,VISICORP V NELMETAL LTD,Trade Mark Expungement,http://apps.fct-cf.gc.ca/pq/IndexingQueries/infp_RE_info_e.php?court_no=T-2697-84&select_court=T
http://apps.fct-cf.gc.ca/pq/IndexingQueries/infp_moreInfo_e.php?court_no=T-3059-83,T-3059-83,UPJOHN CO ET AL v. APOTEX INC,Trade Mark Infringement,http://apps.fct-cf.gc.ca/pq/IndexingQueries/infp_RE_info_e.php?court_no=T-3059-83&select_court=T
http://apps.fct-cf.gc.ca/pq/IndexingQueries/infp_moreInfo_e.php?court_no=T-3008-83,T-3008-83,UPJOHN INTER AMERICAN CORP v. APOTEX INC,Copyright Infringement [Actions],http://apps.fct-cf.gc.ca/pq/IndexingQueries/infp_RE_info_e.php?court_no=T-3008-83&select_court=T
http://apps.fct-cf.gc.ca/pq/IndexingQueries/infp_moreInfo_e.php?court_no=T-9158-82,T-9158-82,BURROUGHS WELLCOME INC v. KIRBY SHAPIRO EADES & COHEN,Trade Mark Expungement,http://apps.fct-cf.gc.ca/pq/IndexingQueries/infp_RE_info_e.php?court_no=T-9158-82&select_court=T
http://apps.fct-cf.gc.ca/pq/IndexingQueries/infp_moreInfo_e.php?court_no=T-9080-82,T-9080-82,BEATRICE FOODS CO v. REGISTRAR OF TRADE MARKS,Trade Mark - Appeal of a decision of the Registrar,http://apps.fct-cf.gc.ca/pq/IndexingQueries/infp_RE_info_e.php?court_no=T-9080-82&select_court=T
http://apps.fct-cf.gc.ca/pq/IndexingQueries/infp_moreInfo_e.php?court_no=T-4023-82,T-4023-82,ORKIN EXTERMINATING CO INC V REGISTRAR OF TRADE MARKS ET AL,Trade Mark Opposition,http://apps.fct-cf.gc.ca/pq/IndexingQueries/infp_RE_info_e.php?court_no=T-4023-82&select_court=T
http://apps.fct-cf.gc.ca/pq/IndexingQueries/infp_moreInfo_e.php?court_no=T-3593-82,T-3593-82,VOLUME INDEPENDENT PURCHASERS STORES LTD V SAVE WAY INDUSTRIES INC,Trade Mark - Appeal of a decision of the Registrar,http://apps.fct-cf.gc.ca/pq/IndexingQueries/infp_RE_info_e.php?court_no=T-3593-82&select_court=T
http://apps.fct-cf.gc.ca/pq/IndexingQueries/infp_moreInfo_e.php?court_no=T-835-82,T-835-82,COMPAGNIE DES LAMPES v. REGISTRAR OF TRADE MARKS,Trade Mark - Appeal of a decision of the Registrar,http://apps.fct-cf.gc.ca/pq/IndexingQueries/infp_RE_info_e.php?court_no=T-835-82&select_court=T
http://apps.fct-cf.gc.ca/pq/IndexingQueries/infp_moreInfo_e.php?court_no=T-828-82,T-828-82,BEATRICE FOODS CO V REGISTRAR OF TRADE MARKS,Trade Mark Expungement,http://apps.fct-cf.gc.ca/pq/IndexingQueries/infp_RE_info_e.php?court_no=T-828-82&select_court=T
http://apps.fct-cf.gc.ca/pq/IndexingQueries/infp_moreInfo_e.php?court_no=T-5308-81,T-5308-81,UNION ELECTRIC SUPPLY CO LTD V REGISTRAR OF TRADE MARKS,Trade Mark Expungement,http://apps.fct-cf.gc.ca/pq/IndexingQueries/infp_RE_info_e.php?court_no=T-5308-81&select_court=T
http://apps.fct-cf.gc.ca/pq/IndexingQueries/infp_moreInfo_e.php?court_no=T-5585-80,T-5585-80,CANADIAN TIRE CORP LTD V SEDCO ENTERPRISES LTD,Trade Mark Infringement,http://apps.fct-cf.gc.ca/pq/IndexingQueries/infp_RE_info_e.php?court_no=T-5585-80&select_court=T
http://apps.fct-cf.gc.ca/pq/IndexingQueries/infp_moreInfo_e.php?court_no=T-4097-79,T-4097-79,BARON PHILIPPE DE ROTHSCHILD SA V MAISON SECRESTAT LTEE,Trade Mark Expungement,http://apps.fct-cf.gc.ca/pq/IndexingQueries/infp_RE_info_e.php?court_no=T-4097-79&select_court=T
http://apps.fct-cf.gc.ca/pq/IndexingQueries/infp_moreInfo_e.php?court_no=T-2846-79,T-2846-79,CANADIAN TIRE CORP LTD V INTERNATIONAL PIT STOP LTD ET AL,Trade Mark Infringement,http://apps.fct-cf.gc.ca/pq/IndexingQueries/infp_RE_info_e.php?court_no=T-2846-79&select_court=T
http://apps.fct-cf.gc.ca/pq/IndexingQueries/infp_moreInfo_e.php?court_no=T-1235-78,T-1235-78,CIMON LTEE V MOBILIA LTD,Industrial Design Infringement,http://apps.fct-cf.gc.ca/pq/IndexingQueries/infp_RE_info_e.php?court_no=T-1235-78&select_court=T
http://apps.fct-cf.gc.ca/pq/IndexingQueries/infp_moreInfo_e.php?court_no=T-1234-78,T-1234-78,CIMON LTEE V BAUHAUS DESIGNS LTD (CANADA),Copyright Infringement [Actions],http://apps.fct-cf.gc.ca/pq/IndexingQueries/infp_RE_info_e.php?court_no=T-1234-78&select_court=T
http://apps.fct-cf.gc.ca/pq/IndexingQueries/infp_moreInfo_e.php?court_no=T-3134-77,T-3134-77,CANADIAN TIRE CORP LTD V PIT STOP GARAGE INC,Trade Mark Infringement,http://apps.fct-cf.gc.ca/pq/IndexingQueries/infp_RE_info_e.php?court_no=T-3134-77&select_court=T
http://apps.fct-cf.gc.ca/pq/IndexingQueries/infp_moreInfo_e.php?court_no=T-894-77,T-894-77,CANADIAN TIRE CORP LTD V PITT STOP MOTORS LTD,Trade Mark Infringement,http://apps.fct-cf.gc.ca/pq/IndexingQueries/infp_RE_info_e.php?court_no=T-894-77&select_court=T
http://apps.fct-cf.gc.ca/pq/IndexingQueries/infp_moreInfo_e.php?court_no=T-3504-75,T-3504-75,AMCAN INTERNATIONAL INC V DIXONS PHOTOGRAPHIC LTD,Trade Mark Expungement,http://apps.fct-cf.gc.ca/pq/IndexingQueries/infp_RE_info_e.php?court_no=T-3504-75&select_court=T
http://apps.fct-cf.gc.ca/pq/IndexingQueries/infp_moreInfo_e.php?court_no=T-4876-73,T-4876-73,TAVENER RUTLEDGE LTD ET AL V REGAL IMPORTS LTD,Trade Mark Infringement,http://apps.fct-cf.gc.ca/pq/IndexingQueries/infp_RE_info_e.php?court_no=T-4876-73&select_court=T
http://apps.fct-cf.gc.ca/pq/IndexingQueries/infp_moreInfo_e.php?court_no=T-3745-73,T-3745-73,LOUNAT IMPORTS LTD V JAM INDUSTRIES LTD ET AL,Trade Mark Infringement,http://apps.fct-cf.gc.ca/pq/IndexingQueries/infp_RE_info_e.php?court_no=T-3745-73&select_court=T
http://apps.fct-cf.gc.ca/pq/IndexingQueries/infp_moreInfo_e.php?court_no=T-1109-73,T-1109-73,INDUSTRIES PROVINCIALES LTEES V LASSONDE PLASTIC INDUSTRIES LTD ET AL,Trade Mark Infringement,http://apps.fct-cf.gc.ca/pq/IndexingQueries/infp_RE_info_e.php?court_no=T-1109-73&select_court=T
http://apps.fct-cf.gc.ca/pq/IndexingQueries/infp_moreInfo_e.php?court_no=T-3249-72,T-3249-72,UNISTRUT CORP ET AL V SASCO TUBES LTD,Copyright Infringement [Actions],http://apps.fct-cf.gc.ca/pq/IndexingQueries/infp_RE_info_e.php?court_no=T-3249-72&select_court=T
http://apps.fct-cf.gc.ca/pq/IndexingQueries/infp_moreInfo_e.php?court_no=T-1179-71,T-1179-71,BC VENTILATING LTD ET AL V INDUSTRIAL SHEET METAL WORKS LTD ET AL,Trade Mark Infringement,http://apps.fct-cf.gc.ca/pq/IndexingQueries/infp_RE_info_e.php?court_no=T-1179-71&select_court=T
http://apps.fct-cf.gc.ca/pq/IndexingQueries/infp_moreInfo_e.php?court_no=T-1308-71,T-1308-71,SNO-PONY SNOWMOBILE LTD V SPORTS POWER INC ET AL,Patent Infringement,http://apps.fct-cf.gc.ca/pq/IndexingQueries/infp_RE_info_e.php?court_no=T-1308-71&select_court=T
http://apps.fct-cf.gc.ca/pq/IndexingQueries/infp_moreInfo_e.php?court_no=T-1753-71,T-1753-71,CHESEBROUGH POND'S LTD (CANADA) v. SWABETTE LTD,Trade Mark Infringement,http://apps.fct-cf.gc.ca/pq/IndexingQueries/infp_RE_info_e.php?court_no=T-1753-71&select_court=T
http://apps.fct-cf.gc.ca/pq/IndexingQueries/infp_moreInfo_e.php?court_no=T-828-71,T-828-71,CANADA DRY LTD V GUESTINE PRODUCTS LTD ET AL,Trade Mark Infringement,http://apps.fct-cf.gc.ca/pq/IndexingQueries/infp_RE_info_e.php?court_no=T-828-71&select_court=T
http://apps.fct-cf.gc.ca/pq/IndexingQueries/infp_moreInfo_e.php?court_no=T-1202-71,T-1202-71,SPORTS POWER INC V SIMCRAFT LTEE ET AL,Trade Mark Opposition,http://apps.fct-cf.gc.ca/pq/IndexingQueries/infp_RE_info_e.php?court_no=T-1202-71&select_court=T
http://apps.fct-cf.gc.ca/pq/IndexingQueries/infp_moreInfo_e.php?court_no=T-1699-92,T-1699-92,"JEAN PATOU, INC. ET AL v. HALLSTONE PRODUCTS LTD.",Trade Mark Infringement,http://apps.fct-cf.gc.ca/pq/IndexingQueries/infp_RE_info_e.php?court_no=T-1699-92&select_court=T
http://apps.fct-cf.gc.ca/pq/IndexingQueries/infp_moreInfo_e.php?court_no=T-233-92,T-233-92,COCA-COLA LTD v. FBI BRANDS LTD ET AL,Trade Mark - Appeal of a decision of the Registrar,http://apps.fct-cf.gc.ca/pq/IndexingQueries/infp_RE_info_e.php?court_no=T-233-92&select_court=T
http://apps.fct-cf.gc.ca/pq/IndexingQueries/infp_moreInfo_e.php?court_no=T-1439-83,T-1439-83,WILLIAMS ELECTRONICS INC V COASTAL GAMES LTD ET AL,Copyright Infringement [Actions],http://apps.fct-cf.gc.ca/pq/IndexingQueries/infp_RE_info_e.php?court_no=T-1439-83&select_court=T
http://apps.fct-cf.gc.ca/pq/IndexingQueries/infp_moreInfo_e.php?court_no=T-1329-83,T-1329-83,WILLIAMS ELECTRONICS INC v. HIGHLAND BUSINESS PARK INC ET AL,Copyright Infringement [Actions],http://apps.fct-cf.gc.ca/pq/IndexingQueries/infp_RE_info_e.php?court_no=T-1329-83&select_court=T
http://apps.fct-cf.gc.ca/pq/IndexingQueries/infp_moreInfo_e.php?court_no=T-1176-83,T-1176-83,WILLIAMS ELECTRONICS INC V THOMAS W GILCHRIST ET AL,Copyright Infringement [Actions],http://apps.fct-cf.gc.ca/pq/IndexingQueries/infp_RE_info_e.php?court_no=T-1176-83&select_court=T
http://apps.fct-cf.gc.ca/pq/IndexingQueries/infp_moreInfo_e.php?court_no=T-503-83,T-503-83,WILLIAMS ELECTRONICS INC v. NEIL RUBIN ET AL,Copyright Infringement [Actions],http://apps.fct-cf.gc.ca/pq/IndexingQueries/infp_RE_info_e.php?court_no=T-503-83&select_court=T
http://apps.fct-cf.gc.ca/pq/IndexingQueries/infp_moreInfo_e.php?court_no=T-3525-82,T-3525-82,JOUJOU DESIGNS INC V CREATIONS ARPEGES INC,Trade Mark Expungement,http://apps.fct-cf.gc.ca/pq/IndexingQueries/infp_RE_info_e.php?court_no=T-3525-82&select_court=T
http://apps.fct-cf.gc.ca/pq/IndexingQueries/infp_moreInfo_e.php?court_no=T-71-18,T-71-18,"MORGAN CREEK PRODUCTIONS, INC. v. DOE #1 ET AL",Copyright Infringement [Actions],http://apps.fct-cf.gc.ca/pq/IndexingQueries/infp_RE_info_e.php?court_no=T-71-18&select_court=T
http://apps.fct-cf.gc.ca/pq/IndexingQueries/infp_moreInfo_e.php?court_no=T-1926-17,T-1926-17,"WIND RIVER PRODUCTIONS, LLC v. DOE #1 ET AL",Copyright Infringement [Actions],http://apps.fct-cf.gc.ca/pq/IndexingQueries/infp_RE_info_e.php?court_no=T-1926-17&select_court=T
http://apps.fct-cf.gc.ca/pq/IndexingQueries/infp_moreInfo_e.php?court_no=T-1216-17,T-1216-17,DON KOMARECHKA v. SEED EDUCATION INC.,Copyright Infringement [Actions],http://apps.fct-cf.gc.ca/pq/IndexingQueries/infp_RE_info_e.php?court_no=T-1216-17&select_court=T
http://apps.fct-cf.gc.ca/pq/IndexingQueries/infp_moreInfo_e.php?court_no=T-376-17,T-376-17,"MEGAN LORENZ v. NORTHLAND ART COMPANY CANADA INC., ET AL",Copyright Infringement [Actions],http://apps.fct-cf.gc.ca/pq/IndexingQueries/infp_RE_info_e.php?court_no=T-376-17&select_court=T
http://apps.fct-cf.gc.ca/pq/IndexingQueries/infp_moreInfo_e.php?court_no=T-1163-12,T-1163-12,K-2 CORPORATION ET AL v. K2 APPAREL ET AL,Copyright Infringement [Actions],http://apps.fct-cf.gc.ca/pq/IndexingQueries/infp_RE_info_e.php?court_no=T-1163-12&select_court=T
http://apps.fct-cf.gc.ca/pq/IndexingQueries/infp_moreInfo_e.php?court_no=T-1380-06,T-1380-06,MASTERFILE CORPORATION v. JOHN OTVOS ET AL,Copyright Infringement [Actions],http://apps.fct-cf.gc.ca/pq/IndexingQueries/infp_RE_info_e.php?court_no=T-1380-06&select_court=T
http://apps.fct-cf.gc.ca/pq/IndexingQueries/infp_moreInfo_e.php?court_no=T-302-02,T-302-02,BAUER NIKE HOCKEY INC. v. IGLOO VIKSKI INC.,Trade Mark Infringement,http://apps.fct-cf.gc.ca/pq/IndexingQueries/infp_RE_info_e.php?court_no=T-302-02&select_court=T
http://apps.fct-cf.gc.ca/pq/IndexingQueries/infp_moreInfo_e.php?court_no=T-435-01,T-435-01,BAUER NIKE HOCKEY INC. v. DEBORAH ROWLAND ET AL,Trade Mark Infringement,http://apps.fct-cf.gc.ca/pq/IndexingQueries/infp_RE_info_e.php?court_no=T-435-01&select_court=T
http://apps.fct-cf.gc.ca/pq/IndexingQueries/infp_moreInfo_e.php?court_no=T-250-00,T-250-00,MOON SOO PARK v. IN HYUK SUH,Trade Mark Expungement,http://apps.fct-cf.gc.ca/pq/IndexingQueries/infp_RE_info_e.php?court_no=T-250-00&select_court=T
http://apps.fct-cf.gc.ca/pq/IndexingQueries/infp_moreInfo_e.php?court_no=T-804-91,T-804-91,"LEVITAN, KOHL & ASSOCIATES LTD.  v.  KOM INC.",Trade Mark Opposition,http://apps.fct-cf.gc.ca/pq/IndexingQueries/infp_RE_info_e.php?court_no=T-804-91&select_court=T
http://apps.fct-cf.gc.ca/pq/IndexingQueries/infp_moreInfo_e.php?court_no=T-1487-88,T-1487-88,AIR GUARD CONTROL INC v. SANEX INC,Trade Mark Opposition,http://apps.fct-cf.gc.ca/pq/IndexingQueries/infp_RE_info_e.php?court_no=T-1487-88&select_court=T
http://apps.fct-cf.gc.ca/pq/IndexingQueries/infp_moreInfo_e.php?court_no=T-1676-86,T-1676-86,WORKOUTS FASHION PRODUCTS INC V DALES INC,Trade Mark Infringement,http://apps.fct-cf.gc.ca/pq/IndexingQueries/infp_RE_info_e.php?court_no=T-1676-86&select_court=T
http://apps.fct-cf.gc.ca/pq/IndexingQueries/infp_moreInfo_e.php?court_no=T-2444-84,T-2444-84,YAMASHINA SEIKO SHO LTD V REGISTRAR OF TRADE MARKS ET AL,Trade Mark - Appeal of a decision of the Registrar,http://apps.fct-cf.gc.ca/pq/IndexingQueries/infp_RE_info_e.php?court_no=T-2444-84&select_court=T
http://apps.fct-cf.gc.ca/pq/IndexingQueries/infp_moreInfo_e.php?court_no=T-1267-84,T-1267-84,LOOK MAGAZINE ENTERPRISES SA V REGISTRAR OF TRADE MARKS ET AL,Trade Mark Expungement,http://apps.fct-cf.gc.ca/pq/IndexingQueries/infp_RE_info_e.php?court_no=T-1267-84&select_court=T
http://apps.fct-cf.gc.ca/pq/IndexingQueries/infp_moreInfo_e.php?court_no=T-3337-80,T-3337-80,RENOIR KNITTING MILLS LTD V REGISTRAR OF TRADE MARKS,Trade Mark Expungement,http://apps.fct-cf.gc.ca/pq/IndexingQueries/infp_RE_info_e.php?court_no=T-3337-80&select_court=T
http://apps.fct-cf.gc.ca/pq/IndexingQueries/infp_moreInfo_e.php?court_no=T-418-79,T-418-79,KONINKLIJKE VEREENIGDE TAPIJTFABRIEKEN NV V CORTENAER CARPETS LTD,Trade Mark Expungement,http://apps.fct-cf.gc.ca/pq/IndexingQueries/infp_RE_info_e.php?court_no=T-418-79&select_court=T
http://apps.fct-cf.gc.ca/pq/IndexingQueries/infp_moreInfo_e.php?court_no=T-407-75,T-407-75,ONKYO KABUSHIKI KAISHA V MARKO DAVIDOVITS,Trade Mark Expungement,http://apps.fct-cf.gc.ca/pq/IndexingQueries/infp_RE_info_e.php?court_no=T-407-75&select_court=T
http://apps.fct-cf.gc.ca/pq/IndexingQueries/infp_moreInfo_e.php?court_no=T-1831-16,T-1831-16,"EDWARDS LIFESCIENCES PVT, INC. ET AL. v. LIVANOVA CANADA CORP., ET AL.",Patent Infringement,http://apps.fct-cf.gc.ca/pq/IndexingQueries/infp_RE_info_e.php?court_no=T-1831-16&select_court=T
http://apps.fct-cf.gc.ca/pq/IndexingQueries/infp_moreInfo_e.php?court_no=T-1252-97,T-1252-97,"OTATCO INC. v NORTHWEST TECH GROUP, INC. ET AL",Patent Infringement,http://apps.fct-cf.gc.ca/pq/IndexingQueries/infp_RE_info_e.php?court_no=T-1252-97&select_court=T
http://apps.fct-cf.gc.ca/pq/IndexingQueries/infp_moreInfo_e.php?court_no=T-2167-96,T-2167-96,VSL CANADA LTD v. VSL CONSTRUCTION SYSTEMS INC.,Trade Mark Infringement,http://apps.fct-cf.gc.ca/pq/IndexingQueries/infp_RE_info_e.php?court_no=T-2167-96&select_court=T
http://apps.fct-cf.gc.ca/pq/IndexingQueries/infp_moreInfo_e.php?court_no=T-1151-95,T-1151-95,PHOENIX ROTARY SPIKE HARROWS LTD v. PRECISION METAL FABRICATING LTD ET AL,Patent Infringement,http://apps.fct-cf.gc.ca/pq/IndexingQueries/infp_RE_info_e.php?court_no=T-1151-95&select_court=T
http://apps.fct-cf.gc.ca/pq/IndexingQueries/infp_moreInfo_e.php?court_no=T-946-95,T-946-95,INNOTECH PTY LTD v. ROBERT McALPINE,Patent Infringement,http://apps.fct-cf.gc.ca/pq/IndexingQueries/infp_RE_info_e.php?court_no=T-946-95&select_court=T
http://apps.fct-cf.gc.ca/pq/IndexingQueries/infp_moreInfo_e.php?court_no=T-1199-93,T-1199-93,HALBRITE WELL SERVICES CO LTD v. DYNAMIC OIL TOOLS INC ET AL,Patent Infringement,http://apps.fct-cf.gc.ca/pq/IndexingQueries/infp_RE_info_e.php?court_no=T-1199-93&select_court=T
http://apps.fct-cf.gc.ca/pq/IndexingQueries/infp_moreInfo_e.php?court_no=T-2215-92,T-2215-92,HALBRITE WELL SERVICES CO. LTD v. SITE OIL TOOLS INC ET AL.,Patent Infringement,http://apps.fct-cf.gc.ca/pq/IndexingQueries/infp_RE_info_e.php?court_no=T-2215-92&select_court=T
http://apps.fct-cf.gc.ca/pq/IndexingQueries/infp_moreInfo_e.php?court_no=T-1381-91,T-1381-91,GLOBAL UPHOLSTERY CO. LTD. v M.J.R. OFFICE FURNITURE LIQUIDATORS INC.,Trade Mark Infringement,http://apps.fct-cf.gc.ca/pq/IndexingQueries/infp_RE_info_e.php?court_no=T-1381-91&select_court=T
http://apps.fct-cf.gc.ca/pq/IndexingQueries/infp_moreInfo_e.php?court_no=T-817-90,T-817-90,OLYMPUS OPTICAL CO LTD V CANADIAN OLYMPIC ASSOCIATION,Trade Mark - Appeal of a decision of the Registrar,http://apps.fct-cf.gc.ca/pq/IndexingQueries/infp_RE_info_e.php?court_no=T-817-90&select_court=T
http://apps.fct-cf.gc.ca/pq/IndexingQueries/infp_moreInfo_e.php?court_no=T-275-89,T-275-89,BAKER CUMMINS PHARMACEUTICALS INC v. DORMER LABORATORIES INC,Trade Mark Infringement,http://apps.fct-cf.gc.ca/pq/IndexingQueries/infp_RE_info_e.php?court_no=T-275-89&select_court=T
http://apps.fct-cf.gc.ca/pq/IndexingQueries/infp_moreInfo_e.php?court_no=T-1796-88,T-1796-88,AKTIEBOLAGET VOLVO ET AL v. STANADYNE INC ET AL,Trade Mark Opposition,http://apps.fct-cf.gc.ca/pq/IndexingQueries/infp_RE_info_e.php?court_no=T-1796-88&select_court=T
http://apps.fct-cf.gc.ca/pq/IndexingQueries/infp_moreInfo_e.php?court_no=T-1962-87,T-1962-87,CANADIAN OLYMPIC ASSOCIATION ET AL V OLYMPUS OPTICAL CO LTD,Trade Mark Expungement,http://apps.fct-cf.gc.ca/pq/IndexingQueries/infp_RE_info_e.php?court_no=T-1962-87&select_court=T
http://apps.fct-cf.gc.ca/pq/IndexingQueries/infp_moreInfo_e.php?court_no=T-2410-86,T-2410-86,JOSEPH CHARLES BOTTLING WORKS & INVESTMENTS LTD v ROMA SOFT DRINKS LTD ET AL,Trade Mark Infringement,http://apps.fct-cf.gc.ca/pq/IndexingQueries/infp_RE_info_e.php?court_no=T-2410-86&select_court=T
http://apps.fct-cf.gc.ca/pq/IndexingQueries/infp_moreInfo_e.php?court_no=T-2365-83,T-2365-83,OPTYL BRILLEN VERTRIEBSGESELLSCHAFT MIT BERSCHRANKTER HAFTUN V HAKIM OPTIL L,Trade Mark Infringement,http://apps.fct-cf.gc.ca/pq/IndexingQueries/infp_RE_info_e.php?court_no=T-2365-83&select_court=T
http://apps.fct-cf.gc.ca/pq/IndexingQueries/infp_moreInfo_e.php?court_no=T-1233-79,T-1233-79,DISNEY SHOPS LTD V REGISTRAR OF TRADE MARKS,Trade Mark - Appeal of a decision of the Registrar,http://apps.fct-cf.gc.ca/pq/IndexingQueries/infp_RE_info_e.php?court_no=T-1233-79&select_court=T
http://apps.fct-cf.gc.ca/pq/IndexingQueries/infp_moreInfo_e.php?court_no=T-370-75,T-370-75,UNIROYAL LTD ET AL V MICHELIN TIRES LTD (CANADA),Trade Mark Infringement,http://apps.fct-cf.gc.ca/pq/IndexingQueries/infp_RE_info_e.php?court_no=T-370-75&select_court=T
http://apps.fct-cf.gc.ca/pq/IndexingQueries/infp_moreInfo_e.php?court_no=T-2628-74,T-2628-74,GENERAL MILLS FUN GROUP INC ET AL V INTERNATIONAL GAMES OF CANADA LTD,Trade Mark Infringement,http://apps.fct-cf.gc.ca/pq/IndexingQueries/infp_RE_info_e.php?court_no=T-2628-74&select_court=T
http://apps.fct-cf.gc.ca/pq/IndexingQueries/infp_moreInfo_e.php?court_no=T-563-18,T-563-18,ISAAC BENNET SALES AGENCIES INC. v. TOP SHOP/TOP MAN LIMITED,Trade Mark Opposition,http://apps.fct-cf.gc.ca/pq/IndexingQueries/infp_RE_info_e.php?court_no=T-563-18&select_court=T
http://apps.fct-cf.gc.ca/pq/IndexingQueries/infp_moreInfo_e.php?court_no=T-2820-96,T-2820-96,CIE GÉN. DES ÉTABLISSEMENTS MICHELIN ET AL c. CONTINENTAL GEN. TIRE CDA INC.,Trade Mark - Appeal of a decision of the Registrar,http://apps.fct-cf.gc.ca/pq/IndexingQueries/infp_RE_info_e.php?court_no=T-2820-96&select_court=T
http://apps.fct-cf.gc.ca/pq/IndexingQueries/infp_moreInfo_e.php?court_no=T-1627-96,T-1627-96,"BRODERBUND SOFTWARE, INC. ET AL v. ATCAN FRANCHISING LTD.",Copyright Infringement [Actions],http://apps.fct-cf.gc.ca/pq/IndexingQueries/infp_RE_info_e.php?court_no=T-1627-96&select_court=T
http://apps.fct-cf.gc.ca/pq/IndexingQueries/infp_moreInfo_e.php?court_no=T-1781-86,T-1781-86,INDUSTRIES GUTTA PERCHA LTEE (LES) V MONSOON FASHION LTD,Trade Mark - Appeal of a decision of the Registrar,http://apps.fct-cf.gc.ca/pq/IndexingQueries/infp_RE_info_e.php?court_no=T-1781-86&select_court=T
